file_path	line_number	line_content	integration_type	gemini_is_integration	gemini_direction	gemini_reason	bge_is_integration	bge_direction	bge_nearest_score	claude_is_integration	claude_direction	claude_reason	all_agree	agreement_pattern
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	133	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.699	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	153	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	ambiguous	0.716	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	157	+ "       FILE SECTION.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	ambiguous	0.716	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	176	+ "005200 FILE-CONTROL.                                                    IX1014.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.650	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	184	+ "006700 FILE SECTION.                                                    IX1014.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.650	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	229	"No FILE-CONTROL entry found for INFILE",	file_io	False	not_integration	This line defines a string literal which is an error message used within a test assertion, not an in	False	not_integration	0.652	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	263	"READ statement can only reference a file opened for INPUT or I-O",	file_io	False	not_integration	This line defines a string literal which is a warning message used within a test assertion, not an i	False	not_integration	0.692	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	277	"File INFILE is already in the FILE-CONTROL paragraph",	file_io	False	not_integration	This line defines a string literal which is an error message used within a test assertion, not an in	False	not_integration	0.650	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFreeStatement.java	33	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.644	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFreeStatement.java	35	+ "       FILE SECTION.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.644	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	33	+ "004700 FILE-CONTROL.                                                    IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	34	+ "004800     SELECT {$PRINT-FILE} ASSIGN TO                                  IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	36	+ "005000     SELECT OPTIONAL {$TEST-FILE} ASSIGN TO                          IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	39	+ "005300 FILE SECTION.                                                    IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	40	+ "005400 FD  {$*PRINT-FILE}.                                                  IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	43	+ "005700 FD  {$*TEST-FILE} GLOBAL.                                            IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	50	+ "050300 FILE SECTION.                                                    IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	55	+ "050800     OPEN    INPUT {$TEST-FILE}.                                     IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestGlobalVariableAreReferencedInsideNestedProgram.java	56	+ "050900     READ    {$TEST-FILE}.                                           IC2334.2\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	False	not_integration	0.687	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestIdmsMapSectionDoesntProduceNPE.java	37	+ "           MAX FILE LIST 30.\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not a file operation in the Java test code.	False	not_integration	0.683	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestIdmsMapSectionDoesntProduceNPE.java	39	+ "       FILE SECTION.";	file_io	False	not_integration	This is a string literal representing COBOL code, not a file operation in the Java test code.	False	not_integration	0.683	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestIncomplete88DoesNotProduceNPE.java	47	"Unexpected end of file",	file_io	False	not_integration	This is a string literal used in a test diagnostic message, not an actual file operation.	False	not_integration	0.646	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMappingMaintainedForEmbeddedCode.java	101	+ "       {#*END-OF-FILE}.\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not an actual file I/O operation in the Java test 	True	outward	0.763	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMarginAB.java	37	+ "        FILE-CONTROL.\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not an actual file operation in the Java test code	True	outward	0.718	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMarginAB.java	38	+ "             SELECT TRANS-FILE-IN ASSIGN TO TEST1 \n"	file_io	False	not_integration	This is a string literal representing COBOL file definition, not an actual file operation in the Jav	True	outward	0.718	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMarginAB.java	42	+ "       FILE SECTION.\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not an actual file operation in the Java test code	True	outward	0.718	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMarginAB.java	43	+ "           FD  TRANS-FILE-IN\n" // FD starting in area B instead of A	file_io	False	not_integration	This is a string literal representing COBOL file description, not an actual file operation in the Ja	True	outward	0.718	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMergeStatement.java	40	+ "       FILE-CONTROL.\r\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not an actual file operation in the Java test code	False	not_integration	0.672	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMergeStatement.java	41	+ "           SELECT {$SORT-WORK-FILE} ASSIGN TO UT-S-SORTFILE.\r\n"	file_io	False	not_integration	This is a string literal representing COBOL file definition, not an actual file operation in the Jav	False	not_integration	0.672	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestMergeStatement.java	43	+ "       FILE SECTION.\r\n"	file_io	False	not_integration	This is a string literal representing COBOL code, not an actual file operation in the Java test code	False	not_integration	0.672	False	not_integration	COBOL string literal in Java code	True	N-N-N
